/* DATA DESCRIPTION:
TARA_N000001646	TARA_102_SRF_0.8->999.999	ERS491947	insdc:ERR562574	https://www.pangaea.de/?q=TARA_N000001646	TARA_N000001646			102_S_0.8->999.999		TARA_102	TARA_20110421T2007Z_102_EVENT_PUMP	High Volume Peristaltic Pump	2011-04-21T20:07	-5.2529	-85.1545	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	>999.999	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_N000001650	TARA_102_SRF_0.8-5	ERS491949	insdc:ERR562517	https://www.pangaea.de/?q=TARA_N000001650	TARA_N000001650			102_S_0.8-5		TARA_102	TARA_20110421T2007Z_102_EVENT_PUMP	High Volume Peristaltic Pump	2011-04-21T20:07	-5.2529	-85.1545	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	5.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_N000001658	TARA_102_SRF_20-180	ERS491958	insdc:ERR562539	https://www.pangaea.de/?q=TARA_N000001658	TARA_N000001658			102_S_20-180		TARA_102	TARA_20110421T2042Z_102_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2011-04-21T20:42	-5.2514	-85.1696	3	7	5	SRF	surface water layer (ENVO:00002042)	20.000	180.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_N000001654	TARA_102_SRF_5-20	ERS491962	insdc:ERR562620	https://www.pangaea.de/?q=TARA_N000001654	TARA_N000001654					TARA_102	TARA_20110421T2222Z_102_EVENT_NET	Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5	2011-04-21T22:22	-5.2520	-85.2052	3	7	5	SRF	surface water layer (ENVO:00002042)	5.000	20.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_N000001662	TARA_102_SRF_180-2000	ERS491970	insdc:ERR562382	https://www.pangaea.de/?q=TARA_N000001662	TARA_N000001662			102_S_180-2000		TARA_102	TARA_20110421T2303Z_102_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-04-21T23:03	-5.2537	-85.2221	3	7	5	SRF	surface water layer (ENVO:00002042)	180.000	2000.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_B100000953	TARA_102_MES_0.22-3	ERS491980	insdc:ERR599055,ERR599128,ERR599132	https://www.pangaea.de/?q=TARA_B100000953		102_MES_0d2-3				TARA_102	TARA_20110422T1210Z_102_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2011-04-22T12:08	-5.2610	-85.1678	480	480	480	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_N000001664	TARA_102_DCM_180-2000	ERS492000	insdc:ERR562622	https://www.pangaea.de/?q=TARA_N000001664	TARA_N000001664					TARA_102	TARA_20110422T1920Z_102_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-04-22T19:20	-5.2692	-85.2121	38	42	40	DCM	deep chlorophyll maximum layer (ENVO:01000326)	180.000	2000.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_N000001660	TARA_102_DCM_20-180	ERS492004	insdc:ERR562730	https://www.pangaea.de/?q=TARA_N000001660	TARA_N000001660			102_D_20-180		TARA_102	TARA_20110422T2017Z_102_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2011-04-22T20:17	-5.2686	-85.2480	38	42	40	DCM	deep chlorophyll maximum layer (ENVO:01000326)	20.000	180.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_B100000902	TARA_102_DCM_0.22-3	ERS492012	insdc:ERR598962,ERR599007,ERR599168	https://www.pangaea.de/?q=TARA_B100000902		102_DCM_0d2-3		102_D_0.22-1.6		TARA_102	TARA_20110422T2113Z_102_EVENT_PUMP	High Volume Peristaltic Pump	2011-04-22T21:13	-5.2669	-85.2732	38	42	40	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_N000001648	TARA_102_DCM_0.8->999.999	ERS492021	insdc:ERR562483	https://www.pangaea.de/?q=TARA_N000001648	TARA_N000001648					TARA_102	TARA_20110422T2113Z_102_EVENT_PUMP	High Volume Peristaltic Pump	2011-04-22T21:13	-5.2669	-85.2732	38	42	40	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	>999.999	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_N000001652	TARA_102_DCM_0.8-5	ERS492023	insdc:ERR562553	https://www.pangaea.de/?q=TARA_N000001652	TARA_N000001652			102_D_0.8-5		TARA_102	TARA_20110422T2113Z_102_EVENT_PUMP	High Volume Peristaltic Pump	2011-04-22T21:13	-5.2669	-85.2732	38	42	40	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	5.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_N000001656	TARA_102_DCM_5-20	ERS492025	insdc:ERR562556	https://www.pangaea.de/?q=TARA_N000001656	TARA_N000001656					TARA_102	TARA_20110422T2113Z_102_EVENT_PUMP	High Volume Peristaltic Pump	2011-04-22T21:13	-5.2669	-85.2732	38	42	40	DCM	deep chlorophyll maximum layer (ENVO:01000326)	5.000	20.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)
TARA_N000001738	TARA_109_SRF_20-180	ERS492137	insdc:ERR562644	https://www.pangaea.de/?q=TARA_N000001738	TARA_N000001738			109_S_20-180		TARA_109	TARA_20110512T1400Z_109_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2011-05-12T14:00	1.9958	-84.5760	3	7	5	SRF	surface water layer (ENVO:00002042)	20.000	180.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_B100000925	TARA_109_SRF_0.22-3	ERS492145	insdc:ERR598997,ERR599118	https://www.pangaea.de/?q=TARA_B100000925		109_SUR_0d2-3		109_S_0.22-1.6		TARA_109	TARA_20110512T1400Z_109_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-12T14:00	1.9928	-84.5766	3	7	5	SRF	surface water layer (ENVO:00002042)	0.220	3.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_N000001727	TARA_109_SRF_0.8->999.999	ERS492153	insdc:ERR562495	https://www.pangaea.de/?q=TARA_N000001727	TARA_N000001727			109_S_0.8->999.999		TARA_109	TARA_20110512T1400Z_109_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-12T14:00	1.9928	-84.5766	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	>999.999	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_N000001730	TARA_109_SRF_0.8-5	ERS492154	insdc:ERR562616	https://www.pangaea.de/?q=TARA_N000001730	TARA_N000001730			109_S_0.8-5		TARA_109	TARA_20110512T1400Z_109_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-12T14:00	1.9928	-84.5766	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	5.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_R100001509	TARA_109_SRF_<-0.22	ERS492160	insdc:ERR594412	https://www.pangaea.de/?q=TARA_R100001509		109_SUR_0-0d2			TARA_109_S_<-0.22	TARA_109	TARA_20110512T1400Z_109_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-12T14:00	1.9928	-84.5766	3	7	5	SRF	surface water layer (ENVO:00002042)		0.220	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_N000001734	TARA_109_SRF_5-20	ERS492161	insdc:ERR562672	https://www.pangaea.de/?q=TARA_N000001734	TARA_N000001734					TARA_109	TARA_20110512T1631Z_109_EVENT_NET	Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5	2011-05-12T16:31	2.0399	-84.5599	3	7	5	SRF	surface water layer (ENVO:00002042)	5.000	20.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_N000001742	TARA_109_SRF_180-2000	ERS492169	insdc:ERR562722	https://www.pangaea.de/?q=TARA_N000001742	TARA_N000001742			109_S_180-2000		TARA_109	TARA_20110512T1755Z_109_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-05-12T17:55	2.0574	-84.5546	3	7	5	SRF	surface water layer (ENVO:00002042)	180.000	2000.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_B100000927	TARA_109_DCM_0.22-3	ERS492177	insdc:ERR598952,ERR599065,ERR599108	https://www.pangaea.de/?q=TARA_B100000927		109_DCM_0d2-3		109_D_0.22-1.6		TARA_109	TARA_20110512T2215Z_109_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-12T22:15	2.0299	-84.5546	28	32	30	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.220	3.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_N000001728	TARA_109_DCM_0.8->999.999	ERS492184	insdc:ERR562576	https://www.pangaea.de/?q=TARA_N000001728	TARA_N000001728					TARA_109	TARA_20110512T2215Z_109_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-12T22:15	2.0299	-84.5546	28	32	30	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	>999.999	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_N000001732	TARA_109_DCM_0.8-5	ERS492186	insdc:ERR562721	https://www.pangaea.de/?q=TARA_N000001732	TARA_N000001732			109_D_0.8-5		TARA_109	TARA_20110512T2215Z_109_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-12T22:15	2.0299	-84.5546	28	32	30	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	5.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_N000001736	TARA_109_DCM_5-20	ERS492188	insdc:ERR562390	https://www.pangaea.de/?q=TARA_N000001736	TARA_N000001736					TARA_109	TARA_20110512T2215Z_109_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-12T22:15	2.0299	-84.5546	28	32	30	DCM	deep chlorophyll maximum layer (ENVO:01000326)	5.000	20.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_R100001510	TARA_109_DCM_<-0.22	ERS492198	insdc:ERR594357,ERR594380,ERR594381,ERR594383,ERR594387	https://www.pangaea.de/?q=TARA_R100001510		109_DCM_0-0d2			TARA_109_D_<-0.22	TARA_109	TARA_20110512T2215Z_109_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-12T22:15	2.0299	-84.5546	28	32	30	DCM	deep chlorophyll maximum layer (ENVO:01000326)		0.220	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_B100000929	TARA_109_MES_0.22-3	ERS492205	insdc:ERR598971,ERR599067	https://www.pangaea.de/?q=TARA_B100000929		109_MES_0d2-3				TARA_109	TARA_20110513T1617Z_109_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2011-05-13T16:08	2.0649	-84.5546	380	380	380	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.220	3.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_N000001744	TARA_109_DCM_180-2000	ERS492219		https://www.pangaea.de/?q=TARA_N000001744	TARA_N000001744			109_D_180-2000		TARA_109	TARA_20110513T1940Z_109_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-05-13T19:40	2.0029	-84.5774	38	42	40	DCM	deep chlorophyll maximum layer (ENVO:01000326)	180.000	2000.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_N000001740	TARA_109_DCM_20-180	ERS492224	insdc:ERR562370	https://www.pangaea.de/?q=TARA_N000001740	TARA_N000001740					TARA_109	TARA_20110513T2014Z_109_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2011-05-13T20:14	2.0218	-84.5652	38	42	40	DCM	deep chlorophyll maximum layer (ENVO:01000326)	20.000	180.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_N000001796	TARA_109_DCM_20-180	ERS492226	insdc:ERR562598	https://www.pangaea.de/?q=TARA_N000001796	TARA_N000001796			109_D_20-180		TARA_109	TARA_20110513T2014Z_109_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2011-05-13T20:14	2.0218	-84.5652	38	42	40	DCM	deep chlorophyll maximum layer (ENVO:01000326)	20.000	180.000	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)
TARA_B100001109	TARA_110_SRF_0.22-3	ERS492228	insdc:ERR599039	https://www.pangaea.de/?q=TARA_B100001109		110_SUR_0d2-3		110_S_0.22-1.6		TARA_110	TARA_20110521T1227Z_110_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-21T12:27	-2.0133	-84.5890	3	7	5	SRF	surface water layer (ENVO:00002042)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_B100001113	TARA_110_DCM_0.22-3	ERS492264	insdc:ERR599014	https://www.pangaea.de/?q=TARA_B100001113		110_DCM_0d2-3		110_D_0.22-1.6		TARA_110	TARA_20110521T2100Z_110_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-21T21:00	-1.9002	-84.6265	48	52	50	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_B100001079	TARA_110_MES_0.22-3	ERS492294	insdc:ERR599020	https://www.pangaea.de/?q=TARA_B100001079		110_MES_0d2-3				TARA_110	TARA_20110522T1320Z_110_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2011-05-22T13:20	-1.8902	-84.6141	376	385	380	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_B100000575	TARA_111_SRF_0.22-3	ERS492321	insdc:ERR599077	https://www.pangaea.de/?q=TARA_B100000575		111_SUR_0d2-3		111_S_0.22-1.6		TARA_111	TARA_20110531T1425Z_111_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-31T14:25	-16.9601	-100.6335	3	7	5	SRF	surface water layer (ENVO:00002042)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_N000001810	TARA_111_SRF_0.8->999.999	ERS492330	insdc:ERR562461	https://www.pangaea.de/?q=TARA_N000001810	TARA_N000001810			111_S_0.8->999.999		TARA_111	TARA_20110531T1425Z_111_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-31T14:25	-16.9601	-100.6335	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	>999.999	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_N000001812	TARA_111_SRF_0.8-5	ERS492332	insdc:ERR562452	https://www.pangaea.de/?q=TARA_N000001812	TARA_N000001812			111_S_0.8-5		TARA_111	TARA_20110531T1425Z_111_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-31T14:25	-16.9601	-100.6335	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	5.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_N000001818	TARA_111_SRF_5-20	ERS492334	insdc:ERR562630	https://www.pangaea.de/?q=TARA_N000001818	TARA_N000001818					TARA_111	TARA_20110531T1425Z_111_EVENT_PUMP	High Volume Peristaltic Pump	2011-05-31T14:25	-16.9601	-100.6335	3	7	5	SRF	surface water layer (ENVO:00002042)	5.000	20.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_N000001823	TARA_111_SRF_20-180	ERS492344	insdc:ERR562459	https://www.pangaea.de/?q=TARA_N000001823	TARA_N000001823			111_S_20-180		TARA_111	TARA_20110531T1541Z_111_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2011-05-31T15:41	-16.9581	-100.6588	3	7	5	SRF	surface water layer (ENVO:00002042)	20.000	180.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_N000001826	TARA_111_SRF_180-2000	ERS492349	insdc:ERR562612	https://www.pangaea.de/?q=TARA_N000001826	TARA_N000001826			111_S_180-2000		TARA_111	TARA_20110531T1708Z_111_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-05-31T17:08	-16.9554	-100.6911	3	7	5	SRF	surface water layer (ENVO:00002042)	180.000	2000.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_B100000579	TARA_111_DCM_0.22-3	ERS492357	insdc:ERR598961	https://www.pangaea.de/?q=TARA_B100000579		111_DCM_0d2-3		111_D_0.22-1.6		TARA_111	TARA_20110531T2030Z_111_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2011-05-31T20:28	-16.9587	-100.6751	86	95	90	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_N000001814	TARA_111_DCM_0.8->999.999	ERS492366	insdc:ERR562544	https://www.pangaea.de/?q=TARA_N000001814	TARA_N000001814					TARA_111	TARA_20110531T2030Z_111_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2011-05-31T20:28	-16.9587	-100.6751	86	95	90	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	>999.999	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_N000001816	TARA_111_DCM_0.8-5	ERS492368	insdc:ERR562604	https://www.pangaea.de/?q=TARA_N000001816	TARA_N000001816			111_D_0.8-5		TARA_111	TARA_20110531T2030Z_111_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2011-05-31T20:28	-16.9587	-100.6751	86	95	90	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	5.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_N000001820	TARA_111_DCM_5-20	ERS492369	insdc:ERR562421	https://www.pangaea.de/?q=TARA_N000001820	TARA_N000001820					TARA_111	TARA_20110531T2030Z_111_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2011-05-31T20:28	-16.9587	-100.6751	86	95	90	DCM	deep chlorophyll maximum layer (ENVO:01000326)	5.000	20.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_B100000586	TARA_111_MES_0.22-3	ERS492381	insdc:ERR599086	https://www.pangaea.de/?q=TARA_B100000586		111_MES_0d2-3				TARA_111	TARA_20110601T1603Z_111_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2011-06-01T16:00	-16.9486	-100.6715	346	355	350	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_N000001828	TARA_111_DCM_180-2000	ERS492400	insdc:ERR562579	https://www.pangaea.de/?q=TARA_N000001828	TARA_N000001828			111_D_180-2000		TARA_111	TARA_20110601T2156Z_111_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-06-01T21:56	-16.9741	-100.6683	88	92	90	DCM	deep chlorophyll maximum layer (ENVO:01000326)	180.000	2000.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_N000001824	TARA_111_DCM_20-180	ERS492404	insdc:ERR562508	https://www.pangaea.de/?q=TARA_N000001824	TARA_N000001824			111_D_20-180		TARA_111	TARA_20110601T2220Z_111_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2011-06-01T22:20	-16.9763	-100.6794	88	92	90	DCM	deep chlorophyll maximum layer (ENVO:01000326)	20.000	180.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_B100000941	TARA_112_SRF_0.22-3	ERS492408	insdc:ERR598954	https://www.pangaea.de/?q=TARA_B100000941		112_SUR_0d2-3		112_S_0.22-1.6		TARA_112	TARA_20110614T1645Z_112_EVENT_PUMP	High Volume Peristaltic Pump	2011-06-14T16:45	-23.2811	-129.3947	3	7	5	SRF	surface water layer (ENVO:00002042)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_B100000945	TARA_112_DCM_0.22-3	ERS492445	insdc:ERR598957	https://www.pangaea.de/?q=TARA_B100000945		112_DCM_0d2-3		112_D_0.22-1.6		TARA_112	TARA_20110615T0059Z_112_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2011-06-15T00:55	-23.2189	-129.4997	151	160	155	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_B100000949	TARA_112_MES_0.22-3	ERS492471	insdc:ERR599072	https://www.pangaea.de/?q=TARA_B100000949		112_MES_0d2-3				TARA_112	TARA_20110615T1845Z_112_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2011-06-15T18:43	-23.2232	-129.5986	691	700	696	MES	mesopelagic zone (ENVO:00000213)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
TARA_B100001115	TARA_122_SRF_0.22-3	ERS492642	insdc:ERR598992	https://www.pangaea.de/?q=TARA_B100001115		122_SUR_0d2-3		122_S_0.22-1.6		TARA_122	TARA_20110726T1710Z_122_EVENT_PUMP	High Volume Peristaltic Pump	2011-07-26T17:10	-8.9971	-139.1963	3	7	5	SRF	surface water layer (ENVO:00002042)	0.220	3.000	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)
